sku,name,description,short_description
315789,"Chef Set Baking Dish 12""","W: 8.5"", 21.5cm H:2"",5.0cm L:12.5"", 32.0cm ",
315747,"Chef Set Baking Dish 14""","W: 10.4"", 26cm H: 2.7"", 7.0cm L:14.5"", 37cm",
315754,"Chef Set Baking Dish 16""","W: 30.5cm, 12"" H:7cm, 2.7"", L: 16.5"", 42cm",
315762,"Chef Set Baking Dish 18""","W: 13.8"", 35cm H: 7cm, 2.7"" L: 20.5"" 52cm",
315754,"Chef Set Baking Dish 20""","W: 16.8"", 43cm H: 2.7"", 7cm L; 20.5"", 52cm",
400960,Chef Set Gastronom 1/1 Pan 65mm,"W: 13"", 33cm H: 2.5"", 6.5cm L:21"", 53cm",
400986,Chef Set Gastronom 1/2 Pan 100mm,"W: 10.5"", 27cm H: 4"", 10cm L: 13"" 33cm",
400978,Chef Set Gastronom 1/2 Pan 65mm,"W: 10.4, 27cm H: 2.5"", 6.5cm L:13"", 33cm",
401018,Chef Set Gastronom 1/3 Pan 100mm,"W: 7"", 17.8cm, H: 4"",1 10 cm L: 12.6"", 32.5cm",
401000,Chef Set Gastronom 1/3 Pan 65mm,"W: 7"", 17.8cm H: 2.8"", 7cm L: 12.8"" 32.8cm",
401042,Chef Set Gastronom 1/4 Pan 100mm,"W: 6.2"", 15.5cm H: 4"", 10cm L: 10"", 25,5cm",
401034,Chef Set Gastronom 1/4 Pan 65mm,"W: 6.5"", 16.5cm, H: 2.5"", 16cm L: 10.5"", 26.5cm",
401075,Chef Set Gastronom 1/6 Pan 100mm,"W: 6.5"", 16.5cm, H: 4.8"", 10cm L: 7"" 17.8cm",
401067,Chef Set Gastronom 1/6 Pan 65mm,"W: 6.5"", 16.5cm H: 2.5"", 6.5cm L: 7"", 17.8 cm",
401059,Chef Set Gastronorm 1/4 Pan 65mm - Lid and Container Set,"26cm length, 16cm width",
076455,"Chef Set Stainless Steel 10"" Basting Spoon","Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076463,"Chef Set Stainless Steel 12"" Basting Spoon","Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076539,"Chef Set Stainless Steel 12"" Draining Spoon","Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076741,"Chef Set Stainless Steel 14"" Basting Spoon","Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076547,"Chef Set Stainless Steel 14"" Draining Spoon","Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076489,"Chef Set Stainless Steel 16"" Basting Spoon","Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076737,"Chef Set Stainless Steel 24cm Bowl 10""","D: 24cm 9.5"", H: 7cm, 2.8""",
076745,"Chef Set Stainless Steel 28cm Bowl 11""","D: 11"" 28cm H: 8cm, 3.2""",
161224,Chef Set Stainless Steel 34cm Bowl,"D: 34cm, 13.5"" H: 4"", 10cm",
076562,Chef Set Stainless Steel Fork,"Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076687,Chef Set Stainless Steel Skimmer,"Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076695,Chef Set Stainless Steel Soup Ladle,"Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
076703,Chef Set Stainless Steel Turner,"Part of a vast range from chefset housewares & chefset food service. High quality, stainless steel, dishwasher safe. Not suitable for non-stick pans.",
272633,"Ming Sang 8"" Stainless Steel Steam Lid","Handle 4cm across, 2cm high",
296194,"Nickel Plated Skimmer Round and 7"" Diameter",,
239673,No.1 LT Stainless Steel Fry Ladle,"Handle 37cm,  Ladle 12cm across 11cm down",
008755,Sizzle 24cm Plate Plain,"24cm length 14 cm width, handle 11cm length",
111567,"Stainless Steel 6""  Round Plate Lid Ring",5cm deep,
081109,"Stainless Steel 6"" Wok Cover",18.8 Stainless Steel 5 cm deep,
111419,"Stainless Steel 8"" Oval Plate Lid",3cm deep,
111575,"Stainless Steel 8"" Round Plate Lid Ring ",4cm deep,
096248,"Stainless Steel 9"" Oval Plate Lid",4cm deep,
075440,Stainless Steel BBQ Pork Hook Flat,"15cm high, 2cm hook width",
336545,Stainless Steel Duck Pin,15 cm long,
357293,Chef's Choice Aloe Vera Grape 330ml,,
364125,Chef's Choice Aloe Vera in Syrup 565g,,
360966,Chef's Choice Banana Blossom 510g,,
354076,Chef's Choice Coconut Cream 400ml,Chef's Choice has maintained the same premium quality since 1978.  This natural coconut cream is made from fresh Thai coconuts. As trusted & used by restaurants & households around the world for over 30 years.,
348995,Chef's Choice Coconut Juice with Pulp 330ml,,
360537,Chef's Choice Fried Rice Sauce 150ml,Chef's Choice Fried Rice Sauce is made from the finest selection of quality Thai ingredients. Use this sauce to create an authentic tasty Thai dish in minutes. ,
357772,Chef's Choice Green Curry Paste 1kg,Chef's Choice Green Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
357780,Chef's Choice Green Curry Paste 400g,Chef's Choice Green Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
361626,Chef's Choice Jackfruit and Toddy Palm in Syrup 565h,CHEF'S CHOICE - your quality choice! This Chef's Choice product is made from the finest selection of quality Thai produce. Carefully picked in season and packed while fresh to deliver the best tropical taste of Thailand,
356691,Chef's Choice Lite Coconut Milk 400ml,Chef's Choice has maintained the same premium quality since 1978. This coconut milk is made from fresh Thai coconuts. As trusted & used by restaurants & households around the world for over 30 years.,
360982,Chef's Choice Mango in Syrup 420g,,
360974,Chef's Choice Mangosteen in Syrup 565g,,
357830,Chef's Choice Massaman Curry Paste 1kg,Chef's Choice Massaman Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
357848,Chef's Choice Massaman Curry Paste 400g,Chef's Choice Massaman Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
360172,Chef's Choice Pad Thai Sauce 150ml,Chef's Choice Pad Thai Sauce is made from the finest selection of quality Thai ingredients. Use this sauce to create an authentic tasty Thai dish in minutes. DIRECTIONS: Stir fry with your favourite vegetables and meat of choice together with Chef's Choice Rice Stick noodles. Simply add this sauce as required for a delicious Thai taste. ,
357814,Chef's Choice Panang Curry Paste 1kg,Chef's Choice Panang Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
357822,Chef's Choice Panang Curry Paste 400g,Chef's Choice Panang Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
364356,Chef's Choice Papaya in Syrup 425g,CHEF'S CHOICE - your quality choice! This Chef's Choice product is made from the finest selection of quality Thai produce. Carefully picked in season and packed while fresh to deliver the best tropical taste of Thailand,
358531,Chef's Choice Red Curry Paste 1kg,Chef's Choice Red Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
358515,Chef's Choice Red Curry Paste 400g,Chef's Choice Red Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
360164,Chef's Choice Satay Sauce 150ml,"Chef's Choice Satay Sauce is made from the finest selection of quality Thai ingredients. Use the sauce to create an authentic tasty Thai dish in minutes. Directions: Use this sauce to make traditional Thai satay, Marinate satay strips in sauce, then skewer and grill. Serve with extra sauce for dipping.",
350082,Chef's Choice Sriracha Sauce (Thai Chilli Sauce) Hot 700ml,"Chef's Choice Thai Chilli Sauce is made from the finest selection of quality Thai ingredients.  Use this sauce as a dip, or to add it to your favourite dish for a spicy Thai taste.  Chef's Choice Thai Chilli Sauce may be used as an all purpose sauce for dipping, marinating, as a dressing for salads, or as a stir fry sauce with any of your favourite dishes.",
348979,Chef's Choice Sriracha Sauce Hot 450ml,"Chef's Choice Thai Chilli Sauce is made from the finest selection of quality Thai ingredients. Use this sauce as a dip, or to add it to your favourite dish for a spicy Thai taste. Directions: Chef's Choice Thai Chilli Sauce may be used as an all purpose sauce for dipping, marinating, as a dressing for salads, or as a stir fry sauce with any of your favourite dishes. ",
348987,Chef's Choice Sriracha Sauce Mild 450ml,"Chef's Choice Thai Chilli Sauce is made from the finest selection of quality Thai ingredients. Use this sauce as a dip, or to add it to your favourite dish for a spicy Thai taste. Directions: Chef's Choice Thai Chilli Sauce may be used as an all purpose sauce for dipping, marinating, as a dressing for salads, or as a stir fry sauce with any of your favourite dishes.",
350074,Chef's Choice Sriracha Sauce Mild 700ml,"Chef's Choice Thai Chilli Sauce is made from the finest selection of quality Thai ingredients. Use this sauce as a dip, or to add it to your favourite dish for a spicy Thai taste. Directions: Chef's Choice Thai Chilli Sauce may be used as an all purpose sauce for dipping, marinating, as a dressing for salads, or as a stir fry sauce with any of your favourite dishes.",
364117,Chef's Choice Sugarcane in Syrup 1.36kg,,
339614,Chef's Choice Sweet Chilli Sauce 280ml,"Sauce for dipping: Chicken, Fish, Prawn, Crab, Cuttlefish, Cockle, Shell, etc",
339622,Chef's Choice Sweet Chilli Sauce 700ml,"Sauce for dipping:  Chicken, fish, prawn, crab, cuttlefish, cockle, shell, etc.",
361584,Chef's Choice Thai Chilli Paste 454g,"Chef's Choice Thai Chilli Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai dish in minutes. DIRECTIONS: Chef's Choice Thai Chilli Paste is made from roasted red chillies. This paste may be used in soups such as tom yum soup, as a stir fry with vegetables and meat of choice, for fried rice or noodles or even as a sandwich spread. ",
360925,Chef's Choice Thai Suki Sauce  150ml,Chef's Choice Thai Suki Sauce is made from the finest selection of quality Thai ingredients. Use this sauce to create an authentic tasty Thai dish in minutes. DIRECTIONS: Stir fry your favourite vegetables and meat of choice together with vegetable oil. Add presoaked bean thread noodle and simply add Chef's Choice Thai Suki Sauce as required for a delicious dipping sauce.,
360941,Chef's Choice Toddy Palm in Honey  640g,,
360149,Chef's Choice Tom Yum Paste 454g,,
357798,Chef's Choice Yellow Curry Paste 1kg,Chef's Choice Yellow Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
357806,Chef's Choice Yellow Curry Paste 400g,Chef's Choice Yellow Curry Paste is made from the finest selection of quality Thai ingredients. Use this paste to create an authentic tasty Thai curry in minutes.,
381178,Chef's Choice Young Green Jackfruit in Brine 565g,,
364158,Chinese Noodles 400g,,
364703,Pure Palm Sugar 500g,Instruction for use: For cooking and making desserts,
009985,Aluminium Catering Foil 300mm x 75m,Avoid contact with acidic or high salt foods as they can occasionally discolour the foil and cause small holes to appear. To help prevent this lightly coat the foil with cooking oil prior to cooking. Keep foil away from exposed electric elements,
019489,Aluminium Catering Foil 450mm x 75m,Avoid contact with acidic or high salt foods as they can occasionally discolour the foil and cause small holes to appear. To help prevent this lightly coat the foil with cooking oil prior to cooking. Keep foil away from exposed electric elements,
019497,Cling Film 300mm x 300m,"Chefwrap Cling Film is ideal for wrapping sandwiches, covering plated meals and general food protection.",
019505,Cling Film Extra Wide 450mm x 300m,,
355883,2in1 Ipoh White Coffee 15x30g,"Ipoh is a city in northern Malaysia and is the place of origin of white coffee. Chek Hup White Coffee originated from Ipoh is famous for it's unique aroma and taste. Finely roasted high grade coffee beans meticulously brewed to perfection and carefully blended with quality creamer and premium cane sugar to capture all the robust aroma, a richer taste, creamier and more satisfying. (No sugar added)",
355891,3in1 Ipoh White Coffee 15x40g,"Ipoh is a city in northern Malaysia and is the place of origin of white coffee. Chek Hup White Coffee originated from Ipoh is famous for it's unique aroma and taste. Finely roasted high grade coffee beans meticulously brewed to perfection and carefully blended with quality creamer and premium cane sugar to capture all the robust aroma, a richer taste, creamier and more satisfying",
357319,3in1 Ipoh White Coffee King 15x40g,"Ipoh is a city in northern Malaysia and is the place of origin of white coffee. Chek Hup White Coffee originated from Ipoh is famous for it's unique aroma and taste. Finely roasted high grade coffee beans meticulously brewed to perfection and carefully blended with quality creamer and premium cane sugar to capture all the robust aroma, a richer taste, creamier and more satisfying",
350579,3in1 Kokoo Hot Chocolate Drink 15x40g,"Kokoo is blended using Borneo's finest cocoa, non dairy creamer and cane sugar. Kokoo is a rich and delicious chocolate drink with distinctive tropical character. It can be served hot or cold.",
357178,3in1 Teh Tarik Malaysian Tea 15x40g,"Rich and Creamy with Rock Sugar. Smooth and rich with a velvety finish. Classic Malaysian taste, made instant. A rich blend of fragrant black tea, non-dairy creamer and rock sugar. Chek Hup Rich and Creamy 3 in 1 Malaysian Tea. A perfect way to start your classic Malaysian morning. ",
335968,Brown Sugar 300g,,
327668,Crystal Sugar 500g,,
003574,Water Chesnut Starch 227g,It is usually used for a water chesnut pudding,
023143,Chin Yeh Fried Gluten 200g,,
002238,Tikuanyin Oolong Tea 125g,,
325266,Multi-flavour Natural Seasoning 40g,,
355800,Soy Sauce Pot,"Pot: 2.7"" (6.9cm) width/diameter, 3.45"" (8.5cm) height. Lid: 2.1"" (5.4cm) width/diameter, 0.8"" (1.8cm) height. Entire Pot: 3.6"" (9.2cm) height",
392191,Cookie Rolls 454g,,
042234,Cookie Rolls and Phoenix Rolls 800g,Phoenix Rolls - Chinese flaky pancakes with coconut and sesame filling,
392209,Phoenix Rolls 454g,Chinese flaky pastry with sesame and coconut filling,
009548,Chining Brand Canned Ginkgo Nuts (White nuts) 397g,Served with sweet soups as suggested,
397109,CHOYA Extra Years Umeshu 700ml,"CHOYA Extra Years is the premium Umeshu aged for extra years. CHOYA is the #1 Umeshu brand in the world. CHOYA carefully follows the traditional Japanese Umeshu recipe, with no added flavours, colourin agents, nor preservatives.",
359786,Coconut Candy 228g,"By selecting the fresh coconuts from Wenchang of Hainan, the hometown of coconuts, it has a pure taste, strong fragrance and perfect smell. Enjoyed by people the world over. It is one of the high-class gifts for your friends and folks or easily packed on your travels.",
360339,Ginger Coconut Candy 200g,,
359778,Sumiyaki Coffee Candy 228g,,
376277,Hot Pepper Bean Paste 500g,,
376269,Korean Marinade (for Beef) 280g,,
379586,Korean Marinade (for Pork) 280g,,
377754,Soy Bean Paste 500g,,
379560,Soy Sauce 200ml,,
274076,2 Cups Jelly - Mixed Fruit 400g,,
274092,Flavour Jelly Drink (Assoted Flavours) 900g,"- Apple Flavour Jelly Drink
- Grape Flavour Jelly Drink
- Mango Flavour Jelly Drink
- Peach Flavour Jelly Drink
- Pineapple Flavour Jelly Drink
- Strawberry Flavour Jelly Drink",
339242,Citation Sweet Corn 340g,,
367474,Hong Kong Fried Noodle Mee Goreng 200g,,
038687,Beef Rendang 120g,"CLAYPOT BRAND Malaysia Beef Rendang Mix is an authentic blend of a traditional Malaysian recipe made complete and easy-to-cook. No need to pound onions, garlic or chillies. No need to squeeze coconut milk. Just add the right proportion of water and cook with beef. Pre-seasoned with salt and sugar for your absolute convenience! Serves 5 people",
038711,Chicken Curry 100g,"CLAYPOT BRAND Nyonya Chicken Curry Mix is an authentic blend of a traditional Nyona recipe made complete and easy-to-cook. No need to pound onions, garlic or chillies. No need to squeeze coconut milk! Just add the right proportion of water and cook with chicken and potatoes. Pre-seasoned with salt and sugar for your absolute convenience!",
038695,Chicken Rendang 120g,"CLAYPOT BRAND Malaysia Chicken Rendang Mix is an authentic blend of a traditional Malaysian recipe made complete and easy-to-cook. No need to pound onions, garlic or chillies. No need to squeeze coconut milk. Just add the right proportion of water and cook with chicken. Pre-seasoned with salt and sugar for your absolute convenience!",
238170,Emperor Chicken Herbs and Spices Mix 25g,,
354407,CLH Sichuan Peppercorn Oil (Prickly Oil) 210ml,,
